210269.199604,147.141539,19.061589,104.618966,-109.612628,142.182746,-18.750314,  35.6676341262, 139.7910001814,39.439429,5.736188,14
210269.399604,147.145516,19.060415,104.620299,-109.590572,142.244085,-18.738920,  35.6676341559, 139.7910001629,39.437124,6.634241,14
210269.599603,147.144689,19.064284,104.616183,-109.540591,142.181408,-18.548434,  35.6676341093, 139.7910001362,39.437266,16.186927,14
210269.799603,147.145295,19.062906,104.614982,-109.537992,142.204397,-18.565737,  35.6676341076, 139.7910001435,39.435467,9.982421,14
210269.999603,147.141807,19.065206,104.619014,-109.568533,142.179404,-18.404789,  35.6676341153, 139.7910001489,39.441188,16.036759,14
210270.199603,147.143524,19.063639,104.620529,-109.533178,142.189186,-18.363688,  35.6676341386, 139.7910001499,39.440185,9.224344,14
210270.399603,147.140812,19.063818,104.621595,-109.504093,142.204741,-18.313906,  35.6676341350, 139.7910001677,39.442583,11.133542,14
210270.599603,147.143396,19.063350,104.619044,-109.532933,142.218177,-18.373493,  35.6676341282, 139.7910001533,39.439247,7.897639,14
210270.799603,147.141382,19.065742,104.619081,-109.493768,142.284459,-18.443610,  35.6676341123, 139.7910001474,39.441772,11.669721,14
210270.999603,147.147379,19.059351,104.617558,-109.572188,142.312192,-18.403163,  35.6676341469, 139.7910001586,39.433812,13.536629,14
210271.199603,147.142977,19.061786,104.616996,-109.603218,142.250557,-18.520877,  35.6676341169, 139.7910001694,39.437492,9.250006,14
210271.399603,147.138734,19.065287,104.618791,-109.616176,142.226739,-18.543342,  35.6676341011, 139.7910001702,39.443008,10.098542,14
210271.599603,147.141418,19.065576,104.618732,-109.554330,142.277174,-18.534400,  35.6676341105, 139.7910001486,39.441459,8.943439,14
210271.799603,147.141575,19.064888,104.623304,-109.553785,142.305133,-18.448762,  35.6676341469, 139.7910001533,39.443667,14.621657,14
210271.999603,147.138983,19.066539,104.621047,-109.525622,142.321223,-18.371420,  35.6676341144, 139.7910001578,39.444825,9.170093,14
210272.199603,147.137542,19.066953,104.622011,-109.571719,142.279697,-18.265476,  35.6676341142, 139.7910001646,39.446499,16.134942,14
210272.399603,147.139499,19.065388,104.622039,-109.587619,142.332383,-18.416617,  35.6676341276, 139.7910001639,39.444480,10.299270,14
210272.599602,147.138761,19.066828,104.621538,-109.589162,142.358747,-18.526518,  35.6676341161, 139.7910001570,39.445400,10.453063,14
210272.799602,147.137880,19.066140,104.622731,-109.635799,142.274512,-18.481843,  35.6676341236, 139.7910001691,39.446282,13.648844,14
210272.999602,147.135448,19.070676,104.625649,-109.558868,142.305454,-18.364092,  35.6676341198, 139.7910001481,39.451871,10.644353,14
210273.199602,147.137050,19.070243,104.626809,-109.548111,142.322877,-18.370195,  35.6676341362, 139.7910001404,39.451327,11.432326,14
210273.399602,147.135931,19.070957,104.625794,-109.491102,142.296797,-18.418063,  35.6676341219, 139.7910001423,39.451804,8.817911,14
210273.599602,147.137745,19.070958,104.624267,-109.384429,142.351388,-18.511901,  35.6676341180, 139.7910001294,39.449788,10.107406,14
210273.799602,147.138927,19.068216,104.622243,-109.412425,142.383339,-18.427622,  35.6676341172, 139.7910001441,39.446436,13.487990,14
210273.999602,147.141462,19.066228,104.622986,-109.347929,142.370560,-18.433227,  35.6676341396, 139.7910001428,39.444255,8.921988,14
210274.199602,147.142496,19.064872,104.620861,-109.357720,142.480101,-18.469667,  35.6676341328, 139.7910001468,39.441663,6.311628,14
210274.399602,147.138700,19.066341,104.622898,-109.349617,142.497393,-18.504292,  35.6676341275, 139.7910001615,39.445976,9.019765,14
210274.599602,147.141549,19.063837,104.619051,-109.353810,142.550834,-18.551957,  35.6676341192, 139.7910001623,39.440652,7.126495,14
210274.799602,147.142138,19.063613,104.620256,-109.362997,142.538468,-18.489937,  35.6676341312, 139.7910001600,39.440872,6.430046,14
210274.999602,147.139227,19.065906,104.621207,-109.366137,142.576723,-18.437053,  35.6676341187, 139.7910001614,39.444434,7.541160,14
210275.199602,147.139646,19.066796,104.619168,-109.386681,142.518302,-18.594296,  35.6676341024, 139.7910001509,39.443453,7.171095,14
210275.399602,147.140883,19.064496,104.622683,-109.260693,142.614261,-18.798169,  35.6676341409, 139.7910001615,39.443529,5.177012,14
210275.599602,147.138182,19.067558,104.622337,-109.241386,142.595311,-19.048284,  35.6676341172, 139.7910001549,39.446609,6.405071,14
210275.799601,147.137884,19.067292,104.623108,-109.264521,142.579628,-19.148146,  35.6676341225, 139.7910001593,39.447104,6.175418,14
210275.999601,147.142769,19.064276,104.620794,-109.258430,142.624025,-18.919932,  35.6676341354, 139.7910001499,39.441141,6.483540,14
210276.199601,147.140837,19.066690,104.620925,-109.276497,142.611488,-19.033747,  35.6676341204, 139.7910001433,39.443683,7.030884,14
210276.399601,147.141767,19.064850,104.620545,-109.296599,142.565084,-18.909491,  35.6676341276, 139.7910001522,39.441919,7.411026,14
210276.599601,147.142154,19.061509,104.621769,-109.312475,142.588179,-19.137578,  35.6676341495, 139.7910001776,39.440640,7.465414,14
210276.799601,147.141789,19.062930,104.622801,-109.278001,142.543200,-19.303924,  35.6676341507, 139.7910001683,39.442214,6.117908,14
210276.999601,147.141482,19.064879,104.620593,-109.308703,142.589131,-19.252615,  35.6676341267, 139.7910001540,39.442139,6.807704,14
210277.199601,147.144813,19.060992,104.621961,-109.299949,142.573345,-19.403649,  35.6676341633, 139.7910001630,39.438831,6.504731,14
210277.399601,147.139677,19.068080,104.624458,-109.282488,142.530892,-19.490420,  35.6676341369, 139.7910001399,39.447192,6.283279,14
210277.599601,147.140130,19.067927,104.621154,-109.284016,142.498193,-19.533785,  35.6676341151, 139.7910001379,39.444904,7.352199,14
210277.799601,147.141548,19.061675,104.626694,-109.163877,142.543544,-19.633788,  35.6676341825, 139.7910001806,39.443975,3.833668,14
210277.999601,147.136211,19.068857,104.624842,-109.133702,142.517296,-19.450175,  35.6676341232, 139.7910001580,39.449974,4.937326,14
