210216.199709,12,-109.674700,142.185767,-17.675034,35.667633,139.790996,40.839077,0.890619,1.561977,5,-485825.680908,13.564687,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210216.399709,12,-109.651331,142.179131,-17.717460,35.667633,139.790997,40.771457,0.890620,1.562002,5,-485806.176865,13.553247,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210216.599708,12,-109.636438,142.098764,-17.757597,35.667633,139.790996,40.820420,0.890620,1.562026,5,-485786.611607,13.577714,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210216.799708,12,-109.726830,142.110952,-17.822829,35.667633,139.790996,40.721087,0.890621,1.562050,5,-485767.137321,13.564834,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210216.999708,12,-109.675664,142.078610,-17.766087,35.667633,139.790996,40.668120,0.890621,1.562075,5,-485747.649240,13.655852,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210217.199708,12,-109.745383,142.088357,-17.747588,35.667633,139.790996,40.689495,0.890621,1.562099,5,-485728.109630,13.658101,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210217.399708,12,-109.787050,141.916948,-17.721651,35.667632,139.790996,40.739220,0.890622,1.562123,5,-485708.549138,13.678272,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210217.599708,12,-109.828009,141.874808,-17.345714,35.667632,139.790995,40.985591,0.890622,1.562148,5,-485688.833248,13.609037,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210217.799708,12,-109.816462,141.864955,-17.169814,35.667632,139.790995,41.162815,0.890623,1.562172,5,-485669.173467,13.630781,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210217.999708,12,-109.788021,141.833805,-17.322085,35.667632,139.790995,40.982741,0.890623,1.562196,5,-485649.756885,13.646445,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210218.199708,12,-109.767253,141.790515,-17.376047,35.667632,139.790995,41.018358,0.890623,1.562221,5,-485630.192316,13.649422,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210218.399708,12,-109.822485,141.784819,-17.086187,35.667633,139.790995,41.233191,0.890624,1.562245,5,-485610.519101,13.692210,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210218.599708,12,-109.825273,141.742265,-16.946169,35.667633,139.790996,41.241370,0.890624,1.562269,5,-485590.991746,13.656332,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210218.799708,12,-109.806872,141.701983,-16.998506,35.667632,139.790996,41.219039,0.890625,1.562294,5,-485571.405885,13.596890,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210218.999708,12,-109.816425,141.737402,-16.997507,35.667632,139.790996,41.287369,0.890625,1.562318,5,-485551.853220,13.596812,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210219.199708,12,-109.766644,141.732864,-16.777858,35.667632,139.790997,41.487342,0.890625,1.562342,5,-485532.148732,13.624162,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210219.399708,12,-109.811008,141.633550,-16.806369,35.667631,139.790996,41.478045,0.890626,1.562367,5,-485512.614624,13.677991,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210219.599708,12,-109.758479,141.652113,-17.008059,35.667632,139.790996,41.322325,0.890626,1.562391,5,-485493.213656,13.710610,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210219.799707,12,-109.622155,141.729096,-17.010020,35.667632,139.790997,41.325997,0.890627,1.562415,5,-485473.667926,13.684956,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210219.999707,12,-109.637558,141.725820,-16.832598,35.667633,139.790998,41.432541,0.890627,1.562440,5,-485454.040485,13.669900,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210220.199707,12,-109.575415,141.707368,-17.016708,35.667633,139.790998,41.360241,0.890628,1.562464,5,-485434.575930,13.599608,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210220.399707,12,-109.638130,141.664154,-16.684145,35.667633,139.790997,41.649432,0.890628,1.562488,5,-485414.905992,13.691344,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210220.599707,12,-109.623640,141.583470,-16.297621,35.667633,139.790997,41.831854,0.890628,1.562513,5,-485395.262002,13.672619,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210220.799707,12,-109.513246,141.645905,-16.094042,35.667633,139.790998,41.849054,0.890629,1.562537,5,-485375.704430,13.664754,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210220.999707,12,-109.506543,141.527929,-16.067483,35.667632,139.790998,41.968465,0.890629,1.562561,5,-485356.114613,13.676360,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210221.199707,12,-109.386112,141.532208,-16.140249,35.667632,139.790999,41.863112,0.890630,1.562585,5,-485336.650258,13.659061,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210221.399707,12,-109.396424,141.501570,-16.159679,35.667632,139.790999,41.951042,0.890630,1.562610,5,-485317.039675,13.621758,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210221.599707,12,-109.391392,141.586603,-16.129472,35.667633,139.791000,42.000869,0.890630,1.562634,5,-485297.449360,13.602576,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210221.799707,12,-109.414362,141.591243,-16.372564,35.667633,139.791000,41.832484,0.890631,1.562658,5,-485278.030068,13.533125,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210221.999707,12,-109.342620,141.680214,-16.264217,35.667633,139.791000,41.975914,0.890631,1.562683,5,-485258.401653,13.556192,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210222.199707,12,-109.372918,141.636575,-16.237173,35.667633,139.791000,42.032376,0.890632,1.562707,5,-485238.834418,13.532399,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210222.399707,12,-109.358978,141.707688,-16.237468,35.667634,139.791000,42.032075,0.890632,1.562731,5,-485219.298191,13.480980,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210222.599707,12,-109.359064,141.621422,-16.301955,35.667634,139.791001,41.973020,0.890633,1.562755,5,-485199.821438,13.442911,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210222.799707,12,-109.419911,141.715812,-16.505815,35.667634,139.791000,41.836047,0.890633,1.562780,5,-485180.340815,13.325782,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210222.999706,12,-109.441393,141.733804,-16.161628,35.667635,139.791000,42.034608,0.890633,1.562804,5,-485160.659965,13.288253,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210223.199706,12,-109.615002,141.658628,-16.034363,35.667635,139.791000,42.198249,0.890634,1.562828,5,-485140.975109,13.294805,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210223.399706,12,-109.545665,141.781428,-16.127392,35.667635,139.791000,42.250822,0.890634,1.562852,5,-485121.383769,13.284321,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210223.599706,12,-109.470287,141.748324,-16.032582,35.667635,139.791001,42.450521,0.890635,1.562877,5,-485101.747564,13.289473,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210223.799706,12,-109.546926,141.800582,-16.104840,35.667636,139.791001,42.324045,0.890635,1.562901,5,-485082.310016,13.257318,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210223.999706,12,-109.526348,141.775496,-16.226458,35.667636,139.791001,42.197672,0.890636,1.562925,5,-485062.884777,13.342222,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210224.199706,12,-109.475858,141.915247,-16.218798,35.667636,139.791001,42.336261,0.890636,1.562949,5,-485043.286201,13.391255,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210224.399706,12,-109.466029,142.024675,-16.332979,35.667637,139.791001,42.228993,0.890636,1.562974,5,-485023.837780,13.354710,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210224.599706,12,-109.354048,141.915876,-16.537967,35.667636,139.791002,42.175464,0.890637,1.562998,5,-485004.323571,13.389668,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210224.799706,12,-109.304561,141.900291,-16.625347,35.667636,139.791002,42.133344,0.890637,1.563022,5,-484984.806011,13.406744,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210224.999706,12,-109.331868,141.886543,-16.761668,35.667635,139.791002,42.040759,0.890638,1.563046,5,-484965.353476,13.457693,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210225.199706,12,-109.329790,141.786958,-17.049320,35.667635,139.791002,41.851018,0.890638,1.563071,5,-484945.884416,13.399430,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210225.399706,12,-109.325678,141.815952,-16.745409,35.667635,139.791002,42.071262,0.890639,1.563095,5,-484926.193186,13.483070,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210225.599706,12,-109.220424,141.809982,-17.133144,35.667635,139.791002,41.897419,0.890639,1.563119,5,-484906.771458,13.490906,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210225.799706,12,-109.428851,141.776366,-17.013163,35.667635,139.791001,41.967130,0.890640,1.563143,5,-484887.165819,13.483481,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210225.999706,12,-109.492310,141.727281,-17.022323,35.667635,139.791001,41.864829,0.890640,1.563168,5,-484867.678796,13.475648,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210226.199705,12,-109.542753,141.720401,-16.944459,35.667635,139.791001,41.924202,0.890640,1.563192,5,-484848.135737,13.517628,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210226.399705,12,-109.585969,141.649793,-17.499257,35.667635,139.791001,41.467620,0.890641,1.563216,5,-484828.880825,13.467234,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210226.599705,12,-109.540588,141.735822,-17.376544,35.667635,139.791001,41.513034,0.890641,1.563240,5,-484809.364217,13.477647,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210226.799705,12,-109.504383,141.806589,-17.839876,35.667635,139.791001,41.486355,0.890642,1.563264,5,-484789.879119,13.512227,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210226.999705,12,-109.429036,141.744253,-17.620669,35.667635,139.791001,41.539597,0.890642,1.563289,5,-484770.320430,13.542098,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210227.199705,12,-109.361188,141.852851,-17.712707,35.667635,139.791001,41.422425,0.890643,1.563313,5,-484750.850033,13.517249,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210227.399705,12,-109.280319,141.974342,-17.661162,35.667636,139.791002,41.455601,0.890643,1.563337,5,-484731.316918,13.478813,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210227.599705,12,-109.275708,141.957099,-17.706063,35.667635,139.791002,41.485190,0.890644,1.563361,5,-484711.800603,13.539397,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210227.799705,12,-109.362368,141.896059,-17.506854,35.667635,139.791002,41.578885,0.890644,1.563385,5,-484692.207352,13.553678,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210227.999705,12,-109.473237,141.902929,-17.637325,35.667635,139.791002,41.414963,0.890644,1.563410,5,-484672.772293,13.581853,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210228.199705,12,-109.513242,142.027405,-17.741806,35.667636,139.791002,41.369147,0.890645,1.563434,5,-484653.294421,13.562836,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210228.399705,12,-109.462020,142.074126,-17.769047,35.667636,139.791003,41.232167,0.890645,1.563458,5,-484633.872391,13.522337,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210228.599705,12,-109.445483,142.110079,-17.724710,35.667636,139.791003,41.245376,0.890646,1.563482,5,-484614.372662,13.548221,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210228.799705,12,-109.470963,142.244253,-17.706566,35.667637,139.791003,41.212231,0.890646,1.563506,5,-484594.852698,13.472100,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210228.999705,12,-109.373086,142.400860,-18.024638,35.667638,139.791003,41.080090,0.890647,1.563531,5,-484575.419777,13.386361,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210229.199704,12,-109.333738,142.423877,-17.685761,35.667639,139.791004,41.201364,0.890647,1.563555,5,-484555.797213,13.449052,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210229.399704,12,-109.306977,142.485867,-17.611882,35.667639,139.791004,41.185909,0.890648,1.563579,5,-484536.253498,13.392991,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210229.599704,12,-109.304954,142.462256,-17.722564,35.667639,139.791005,41.070931,0.890648,1.563603,5,-484516.820193,13.408184,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210229.799704,12,-109.260835,142.477258,-17.760852,35.667639,139.791005,40.997902,0.890648,1.563627,5,-484497.329487,13.356280,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210229.999704,12,-109.215224,142.564549,-17.929569,35.667640,139.791005,40.910298,0.890649,1.563651,5,-484477.890359,13.331541,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210230.199704,12,-109.277921,142.582853,-18.044795,35.667640,139.791005,40.826374,0.890649,1.563676,5,-484458.414933,13.310362,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,73
210230.399704,13,-109.636283,142.299170,-18.675622,35.667638,139.791002,39.952612,0.879305,1.523398,5,-484439.464117,12.765599,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210230.599704,13,-109.564041,142.267232,-18.824641,35.667638,139.791003,39.749279,0.879305,1.523425,5,-484420.089135,12.672975,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210230.799704,13,-109.626943,142.306766,-18.853879,35.667638,139.791002,39.781183,0.879306,1.523451,5,-484400.587862,12.676835,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210230.999704,13,-109.641510,142.275397,-18.663587,35.667638,139.791002,39.826501,0.879307,1.523478,5,-484381.051416,12.627302,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210231.199704,13,-109.642355,142.286499,-18.757690,35.667638,139.791002,39.624185,0.879307,1.523504,5,-484361.625590,12.537938,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210231.399704,13,-109.673942,142.296225,-18.681361,35.667638,139.791002,39.646929,0.879308,1.523531,5,-484342.068104,12.477659,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210231.599704,13,-109.614516,142.419726,-18.814657,35.667639,139.791002,39.589373,0.879309,1.523557,5,-484322.577569,12.457162,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210231.799704,13,-109.672048,142.636085,-18.854648,35.667640,139.791003,39.643070,0.879310,1.523583,5,-484303.021867,12.354081,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210231.999704,13,-109.619287,142.618808,-18.890116,35.667640,139.791003,39.658443,0.879310,1.523610,5,-484283.503594,12.386166,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210232.199704,13,-109.559160,142.785462,-18.797953,35.667641,139.791003,39.625762,0.879311,1.523636,5,-484263.983438,12.376002,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210232.399703,13,-109.452847,142.806273,-19.102136,35.667641,139.791003,39.422817,0.879312,1.523663,5,-484244.600787,12.377946,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210232.599703,13,-109.415566,142.830244,-18.952442,35.667641,139.791003,39.400754,0.879312,1.523689,5,-484225.060645,12.330214,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210232.799703,13,-109.306020,142.912647,-19.040072,35.667642,139.791003,39.321674,0.879313,1.523716,5,-484205.565773,12.296783,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210232.999703,13,-109.277907,142.804481,-18.978565,35.667641,139.791002,39.387290,0.879314,1.523742,5,-484185.969828,12.291928,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210233.199703,13,-109.301877,142.821182,-19.088513,35.667642,139.791003,39.337770,0.879314,1.523769,5,-484166.509092,12.309539,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210233.399703,13,-109.320085,142.811139,-19.156497,35.667642,139.791003,39.225123,0.879315,1.523795,5,-484147.029771,12.232199,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210233.599703,13,-109.371781,142.874389,-18.859134,35.667642,139.791002,39.318680,0.879316,1.523821,5,-484127.425504,12.278941,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210233.799703,13,-109.380528,142.856153,-18.675829,35.667642,139.791002,39.388176,0.879317,1.523848,5,-484107.805843,12.208857,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210233.999703,13,-109.372309,142.939800,-18.840552,35.667643,139.791002,39.344876,0.879317,1.523874,5,-484088.281729,12.209541,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210234.199703,13,-109.318920,142.911945,-18.951180,35.667643,139.791002,39.275070,0.879318,1.523901,5,-484068.767026,12.191921,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210234.399703,13,-109.324703,142.787357,-18.664547,35.667642,139.791003,39.410419,0.879319,1.523927,5,-484049.121672,12.199305,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210234.599703,13,-109.259382,142.942318,-18.843466,35.667643,139.791004,39.344328,0.879319,1.523954,5,-484029.628422,12.209016,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210234.799703,13,-109.215348,142.998499,-19.006998,35.667642,139.791003,39.213525,0.879320,1.523980,5,-484010.176387,12.229166,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210234.999703,13,-109.233142,143.065078,-18.852279,35.667643,139.791003,39.235259,0.879321,1.524006,5,-483990.657404,12.271243,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210235.199703,13,-109.168815,143.048340,-18.760362,35.667643,139.791004,39.096800,0.879322,1.524033,5,-483971.218872,12.293122,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
210235.399703,13,-109.230195,142.912839,-18.668160,35.667642,139.791003,39.066038,0.879322,1.524059,5,-483951.649372,12.328161,0.000000,0.000000,71,74,15,18,20,21,24,76,13,10,12,77,73
